client_id,date,target,temperature,humidity,sensacao_termica,region,ano,mes,dia,dia_da_semana,dia_do_ano,consumption_lag1,consumption_lag7,consumption_ma7
C0049,2023-04-18,14.36,25.22941176470588,62.77058823529411,25.22941176470588,Centro,2023,4,18,2,108,16.05,20.17,17.69142857142857
C0049,2023-04-19,16.75,23.66470588235294,60.78235294117647,23.66470588235294,Centro,2023,4,19,3,109,14.36,18.66,17.41857142857143
C0049,2023-04-20,20.42,25.41176470588235,64.05882352941177,25.41176470588235,Centro,2023,4,20,4,110,16.75,18.33,17.717142857142857
C0049,2023-04-21,16.37,24.394117647058824,63.170588235294126,24.394117647058824,Centro,2023,4,21,5,111,20.42,15.93,17.78
C0049,2023-04-22,15.7,23.11176470588235,59.05882352941177,23.11176470588235,Centro,2023,4,22,6,112,16.37,22.0,16.880000000000003
C0049,2023-04-23,20.05,24.49411764705882,56.25882352941176,24.49411764705882,Centro,2023,4,23,0,113,15.7,18.51,17.1
C0049,2023-04-24,18.95,25.03529411764706,63.24117647058823,25.03529411764706,Centro,2023,4,24,1,114,20.05,16.05,17.514285714285716
C0049,2023-04-25,14.43,26.7,55.76470588235294,27.46,Centro,2023,4,25,2,115,18.95,14.36,17.524285714285718
C0049,2023-04-26,15.63,25.84117647058824,61.847058823529416,25.84117647058824,Centro,2023,4,26,3,116,14.43,16.75,17.364285714285717
C0049,2023-04-27,16.05,26.63529411764706,61.4470588235294,26.63529411764706,Centro,2023,4,27,4,117,15.63,20.42,16.74
C0049,2023-04-28,17.45,24.2,59.188235294117646,24.2,Centro,2023,4,28,5,118,16.05,16.37,16.89428571428571
C0049,2023-04-29,21.61,25.84705882352941,63.26470588235294,25.84705882352941,Centro,2023,4,29,6,119,17.45,15.7,17.73857142857143
C0049,2023-04-30,20.4,26.611764705882354,61.829411764705874,26.611764705882354,Centro,2023,4,30,0,120,21.61,20.05,17.78857142857143
C0049,2023-05-01,18.54,23.80588235294117,58.252941176470586,23.80588235294117,Centro,2023,5,1,1,121,20.4,18.95,17.729999999999997
C0049,2023-05-02,20.32,23.54705882352941,58.84705882352941,23.54705882352941,Centro,2023,5,2,2,122,18.54,14.43,18.571428571428566
C0049,2023-05-03,16.24,26.023529411764702,59.088235294117645,26.023529411764702,Centro,2023,5,3,3,123,20.32,15.63,18.658571428571427
C0049,2023-05-04,18.43,27.91764705882353,58.30588235294118,29.15,Centro,2023,5,4,4,124,16.24,16.05,18.998571428571427
C0049,2023-05-05,18.88,24.552941176470583,56.87647058823529,24.552941176470583,Centro,2023,5,5,5,125,18.43,17.45,19.20285714285714
C0049,2023-05-06,19.6,23.75294117647059,60.15294117647059,23.75294117647059,Centro,2023,5,6,6,126,18.88,21.61,18.915714285714284
C0049,2023-05-07,14.81,25.458823529411767,61.588235294117645,25.458823529411767,Centro,2023,5,7,0,127,19.6,20.4,18.117142857142856
C0049,2023-05-08,16.75,23.876470588235293,60.847058823529416,23.876470588235293,Centro,2023,5,8,1,128,14.81,18.54,17.861428571428572
C0049,2023-05-09,19.99,25.94117647058824,60.98823529411764,25.94117647058824,Centro,2023,5,9,2,129,16.75,20.32,17.814285714285713
C0049,2023-05-10,18.25,24.30588235294117,59.03529411764706,24.30588235294117,Centro,2023,5,10,3,130,19.99,16.24,18.10142857142857
C0049,2023-05-11,19.89,26.84705882352941,61.83529411764706,28.01,Centro,2023,5,11,4,131,18.25,18.43,18.310000000000002
C0049,2023-05-12,15.78,24.13529411764706,60.288235294117655,24.13529411764706,Centro,2023,5,12,5,132,19.89,18.88,17.86714285714286
C0049,2023-05-13,17.92,24.01176470588236,58.976470588235294,24.01176470588236,Centro,2023,5,13,6,133,15.78,19.6,17.627142857142857
C0049,2023-05-14,17.85,24.45294117647059,62.92941176470588,24.45294117647059,Centro,2023,5,14,0,134,17.92,14.81,18.06142857142857
C0049,2023-05-15,21.83,23.38823529411765,60.02941176470589,23.38823529411765,Centro,2023,5,15,1,135,17.85,16.75,18.787142857142857
C0049,2023-05-16,16.6,25.523529411764702,60.30588235294118,25.523529411764702,Centro,2023,5,16,2,136,21.83,19.99,18.302857142857142
C0049,2023-05-17,20.28,25.67058823529412,56.11764705882353,25.67058823529412,Centro,2023,5,17,3,137,16.6,18.25,18.592857142857145
C0049,2023-05-18,18.3,25.7,59.7,25.7,Centro,2023,5,18,4,138,20.28,19.89,18.365714285714287
C0049,2023-05-19,19.9,27.77647058823529,62.83529411764706,29.42,Centro,2023,5,19,5,139,18.3,15.78,18.954285714285714
C0049,2023-05-20,18.19,25.08823529411765,60.20588235294117,25.08823529411765,Centro,2023,5,20,6,140,19.9,17.92,18.99285714285714
C0049,2023-05-21,14.13,25.823529411764707,56.47058823529412,25.823529411764707,Centro,2023,5,21,0,141,18.19,17.85,18.46142857142857
C0049,2023-05-22,16.22,26.052941176470583,59.3235294117647,26.052941176470583,Centro,2023,5,22,1,142,14.13,21.83,17.66
C0049,2023-05-23,19.9,24.71176470588236,59.52352941176471,24.71176470588236,Centro,2023,5,23,2,143,16.22,16.6,18.131428571428568
C0049,2023-05-24,21.22,24.51176470588236,60.23529411764706,24.51176470588236,Centro,2023,5,24,3,144,19.9,20.28,18.265714285714285
C0049,2023-05-25,16.73,25.36470588235294,58.58235294117647,25.36470588235294,Centro,2023,5,25,4,145,21.22,18.3,18.041428571428572
C0049,2023-05-26,15.52,26.447058823529414,63.57058823529412,26.447058823529414,Centro,2023,5,26,5,146,16.73,19.9,17.415714285714284
C0049,2023-05-27,19.32,24.064705882352943,60.8235294117647,24.064705882352943,Centro,2023,5,27,6,147,15.52,18.19,17.577142857142857
C0049,2023-05-28,18.1,25.04117647058824,58.37647058823529,25.04117647058824,Centro,2023,5,28,0,148,19.32,14.13,18.14428571428571
C0049,2023-05-29,16.51,26.223529411764705,57.69411764705882,26.223529411764705,Centro,2023,5,29,1,149,18.1,16.22,18.185714285714287
C0049,2023-05-30,20.17,25.68235294117647,54.86470588235294,25.68235294117647,Centro,2023,5,30,2,150,16.51,19.9,18.224285714285713
C0049,2023-05-31,20.36,24.47647058823529,64.32941176470588,24.47647058823529,Centro,2023,5,31,3,151,20.17,21.22,18.101428571428574
C0049,2023-06-01,16.14,26.07058823529412,57.0,26.07058823529412,Centro,2023,6,1,4,152,20.36,16.73,18.017142857142858
C0049,2023-06-02,18.07,24.36470588235294,55.48235294117647,24.36470588235294,Centro,2023,6,2,5,153,16.14,15.52,18.381428571428575
C0049,2023-06-03,18.38,24.405882352941177,57.40588235294118,24.405882352941177,Centro,2023,6,3,6,154,18.07,19.32,18.247142857142855
C0049,2023-06-04,22.62,25.91176470588235,66.41764705882352,25.91176470588235,Centro,2023,6,4,0,155,18.38,18.1,18.892857142857142
C0049,2023-06-05,17.95,26.447058823529414,60.26470588235294,26.447058823529414,Centro,2023,6,5,1,156,22.62,16.51,19.09857142857143
C0049,2023-06-06,21.05,24.076470588235296,58.87647058823529,24.076470588235296,Centro,2023,6,6,2,157,17.95,20.17,19.224285714285717
C0049,2023-06-07,19.43,24.564705882352943,55.294117647058826,24.564705882352943,Centro,2023,6,7,3,158,21.05,20.36,19.091428571428573
C0049,2023-06-08,18.38,24.91176470588235,61.56470588235294,24.91176470588235,Centro,2023,6,8,4,159,19.43,16.14,19.41142857142857
C0049,2023-06-09,15.3,24.95294117647059,63.711764705882345,24.95294117647059,Centro,2023,6,9,5,160,18.38,18.07,19.01571428571429
C0049,2023-06-10,15.88,25.51764705882353,61.42941176470588,25.51764705882353,Centro,2023,6,10,6,161,15.3,18.38,18.65857142857143
C0049,2023-06-11,18.31,25.269747899159665,60.85294117647059,25.269747899159665,Centro,2023,6,11,0,162,15.88,22.62,18.04285714285714
C0049,2023-06-12,19.39,26.13529411764706,56.44117647058823,26.13529411764706,Centro,2023,6,12,1,163,18.31,17.95,18.248571428571427
C0049,2023-06-13,19.12,26.11176470588235,59.4,26.11176470588235,Centro,2023,6,13,2,164,19.39,21.05,17.972857142857144
C0049,2023-06-14,18.68,26.176470588235293,56.94117647058823,26.176470588235293,Centro,2023,6,14,3,165,19.12,19.43,17.865714285714287
C0049,2023-06-15,14.09,23.97058823529412,60.55882352941177,23.97058823529412,Centro,2023,6,15,4,166,18.68,18.38,17.252857142857145
C0049,2023-06-16,15.62,26.31176470588236,53.84705882352941,26.31176470588236,Centro,2023,6,16,5,167,14.09,15.3,17.298571428571428
C0049,2023-06-17,19.11,24.576470588235296,61.25882352941177,24.576470588235296,Centro,2023,6,17,6,168,15.62,15.88,17.76
C0049,2023-06-18,21.31,24.11176470588235,63.288235294117655,24.11176470588235,Centro,2023,6,18,0,169,19.11,18.31,18.18857142857143
C0049,2023-06-19,20.71,25.98235294117647,62.294117647058826,25.98235294117647,Centro,2023,6,19,1,170,21.31,19.39,18.37714285714286
C0049,2023-06-20,20.85,25.676470588235293,59.23529411764706,25.676470588235293,Centro,2023,6,20,2,171,20.71,19.12,18.624285714285715
C0049,2023-06-21,17.49,24.62941176470588,58.358823529411765,24.62941176470588,Centro,2023,6,21,3,172,20.85,18.68,18.454285714285714
C0049,2023-06-22,18.5,26.72941176470588,58.95882352941176,27.68,Centro,2023,6,22,4,173,17.49,14.09,19.08428571428571
C0049,2023-06-23,14.81,24.16470588235294,65.41764705882352,24.16470588235294,Centro,2023,6,23,5,174,18.5,15.62,18.96857142857143
C0049,2023-06-24,16.14,25.54117647058824,62.98235294117647,25.54117647058824,Centro,2023,6,24,6,175,14.81,19.11,18.544285714285714
C0049,2023-06-25,18.28,25.179679144385023,56.77647058823529,25.179679144385023,Centro,2023,6,25,0,176,16.14,21.31,18.111428571428572
C0049,2023-06-26,19.05,24.27058823529412,59.16470588235294,24.27058823529412,Centro,2023,6,26,1,177,18.28,20.71,17.874285714285715
C0049,2023-06-27,19.78,25.03529411764706,57.43529411764706,25.03529411764706,Centro,2023,6,27,2,178,19.05,20.85,17.72142857142857
C0049,2023-06-28,16.35,24.605882352941176,57.18235294117648,24.605882352941176,Centro,2023,6,28,3,179,19.78,17.49,17.55857142857143
C0049,2023-06-29,21.2,26.22941176470588,63.8235294117647,26.22941176470588,Centro,2023,6,29,4,180,16.35,18.5,17.944285714285716
C0050,2023-01-02,13.07,23.794117647058822,52.51764705882353,23.794117647058822,Centro,2023,1,2,1,2,13.91,,13.49
C0050,2023-01-03,15.11,22.9,61.35882352941176,22.9,Centro,2023,1,3,2,3,13.07,,14.030000000000001
C0050,2023-01-04,14.65,24.15882352941176,64.2235294117647,24.15882352941176,Centro,2023,1,4,3,4,15.11,,14.185
C0050,2023-01-05,13.73,24.87058823529412,59.05882352941177,24.87058823529412,Centro,2023,1,5,4,5,14.65,,14.094
C0050,2023-01-06,11.84,26.194117647058825,59.629411764705885,26.194117647058825,Centro,2023,1,6,5,6,13.73,,13.718333333333334
C0050,2023-01-07,13.94,23.905882352941177,61.752941176470586,23.905882352941177,Centro,2023,1,7,6,7,11.84,,13.75
C0050,2023-01-08,17.54,25.9,60.11764705882353,25.9,Centro,2023,1,8,0,8,13.94,13.91,14.268571428571429
C0050,2023-01-09,10.16,25.688235294117646,57.96470588235294,25.688235294117646,Centro,2023,1,9,1,9,17.54,13.07,13.852857142857143
C0050,2023-01-10,12.18,23.947058823529414,54.088235294117645,23.947058823529414,Centro,2023,1,10,2,10,10.16,15.11,13.434285714285712
C0050,2023-01-11,14.55,23.47058823529412,59.84705882352941,23.47058823529412,Centro,2023,1,11,3,11,12.18,14.65,13.419999999999998
C0050,2023-01-12,15.55,24.33529411764706,59.61764705882353,24.33529411764706,Centro,2023,1,12,4,12,14.55,13.73,13.679999999999998
C0050,2023-01-13,15.79,27.23529411764705,55.15294117647059,28.01,Centro,2023,1,13,5,13,15.55,11.84,14.244285714285715
C0050,2023-01-14,13.03,26.8,58.858823529411765,27.76,Centro,2023,1,14,6,14,15.79,13.94,14.114285714285712
C0050,2023-01-15,16.31,25.74705882352941,58.088235294117645,25.74705882352941,Centro,2023,1,15,0,15,13.03,17.54,13.938571428571427
C0050,2023-01-16,15.8,25.376470588235293,58.04705882352942,25.376470588235293,Centro,2023,1,16,1,16,16.31,10.16,14.744285714285713
C0050,2023-01-17,16.32,26.988235294117647,59.4,28.02,Centro,2023,1,17,2,17,15.8,12.18,15.335714285714285
C0050,2023-01-18,15.2,25.858823529411765,55.13529411764706,25.858823529411765,Centro,2023,1,18,3,18,16.32,14.55,15.428571428571427
C0050,2023-01-19,15.91,23.194117647058825,60.91176470588236,23.194117647058825,Centro,2023,1,19,4,19,15.2,15.55,15.48
C0050,2023-01-20,17.68,26.205882352941178,58.8,26.205882352941178,Centro,2023,1,20,5,20,15.91,15.79,15.75
C0050,2023-01-21,17.14,22.458823529411767,60.3764705882353,22.458823529411767,Centro,2023,1,21,6,21,17.68,13.03,16.337142857142858
C0050,2023-01-22,15.78,24.51764705882353,58.70588235294117,24.51764705882353,Centro,2023,1,22,0,22,17.14,16.31,16.26142857142857
C0050,2023-01-23,19.32,25.51764705882353,64.7235294117647,25.51764705882353,Centro,2023,1,23,1,23,15.78,15.8,16.764285714285712
C0050,2023-01-24,14.23,25.09243697478992,59.47058823529412,25.09243697478992,Centro,2023,1,24,2,24,19.32,16.32,16.465714285714288
C0050,2023-01-25,13.52,23.75294117647059,55.57647058823529,23.75294117647059,Centro,2023,1,25,3,25,14.23,15.2,16.225714285714286
C0050,2023-01-26,13.76,25.564705882352943,65.52352941176471,25.564705882352943,Centro,2023,1,26,4,26,13.52,15.91,15.918571428571429
C0050,2023-01-27,11.81,24.88235294117647,60.73529411764706,24.88235294117647,Centro,2023,1,27,5,27,13.76,17.68,15.08
C0050,2023-01-28,14.9,26.564705882352943,62.28235294117647,26.564705882352943,Centro,2023,1,28,6,28,11.81,17.14,14.760000000000002
C0050,2023-01-29,10.5,26.352941176470587,59.57647058823529,26.352941176470587,Centro,2023,1,29,0,29,14.9,15.78,14.005714285714285
C0050,2023-01-30,13.48,25.294117647058822,60.752941176470586,25.294117647058822,Centro,2023,1,30,1,30,10.5,19.32,13.171428571428573
C0050,2023-01-31,10.93,24.141176470588235,60.19411764705882,24.141176470588235,Centro,2023,1,31,2,31,13.48,14.23,12.700000000000001
C0050,2023-02-01,15.86,25.223529411764705,61.035294117647055,25.223529411764705,Centro,2023,2,1,3,32,10.93,13.52,13.034285714285714
C0050,2023-02-02,14.48,24.62941176470588,63.54705882352941,24.62941176470588,Centro,2023,2,2,4,33,15.86,13.76,13.137142857142857
C0050,2023-02-03,18.96,24.63529411764706,57.99411764705882,24.63529411764706,Centro,2023,2,3,5,34,14.48,11.81,14.158571428571426
C0050,2023-02-04,15.28,25.141176470588235,60.4,25.141176470588235,Centro,2023,2,4,6,35,18.96,14.9,14.212857142857144
C0050,2023-02-05,12.75,22.458823529411767,57.68235294117648,22.458823529411767,Centro,2023,2,5,0,36,15.28,10.5,14.534285714285716
C0050,2023-02-06,14.54,24.99411764705882,59.6,24.99411764705882,Centro,2023,2,6,1,37,12.75,13.48,14.685714285714283
C0050,2023-02-07,14.99,26.458823529411767,62.035294117647055,26.458823529411767,Centro,2023,2,7,2,38,14.54,10.93,15.265714285714285
C0050,2023-02-08,11.21,26.01176470588236,60.47647058823529,26.01176470588236,Centro,2023,2,8,3,39,14.99,15.86,14.601428571428569
C0050,2023-02-09,11.63,26.558823529411764,60.4,26.558823529411764,Centro,2023,2,9,4,40,11.21,14.48,14.194285714285712
C0050,2023-02-10,14.07,25.57058823529412,58.53529411764706,25.57058823529412,Centro,2023,2,10,5,41,11.63,18.96,13.495714285714286
C0050,2023-02-11,14.03,24.94117647058824,61.85294117647059,24.94117647058824,Centro,2023,2,11,6,42,14.07,15.28,13.317142857142857
C0050,2023-02-12,18.67,25.558823529411764,62.68235294117647,25.558823529411764,Centro,2023,2,12,0,43,14.03,12.75,14.162857142857144
C0050,2023-02-13,13.76,27.86470588235294,61.2764705882353,29.39,Centro,2023,2,13,1,44,18.67,14.54,14.051428571428573
C0050,2023-02-14,12.47,28.63529411764706,57.04117647058824,30.04,Centro,2023,2,14,2,45,13.76,14.99,13.691428571428574
C0050,2023-02-15,16.66,26.24705882352941,57.57058823529412,26.24705882352941,Centro,2023,2,15,3,46,12.47,11.21,14.47
C0050,2023-02-16,15.13,26.958823529411767,56.93529411764706,27.82,Centro,2023,2,16,4,47,16.66,11.63,14.969999999999999
C0050,2023-02-17,14.76,23.66470588235294,68.02941176470588,23.66470588235294,Centro,2023,2,17,5,48,15.13,14.07,15.06857142857143
C0050,2023-02-18,17.88,23.08823529411765,59.11764705882353,23.08823529411765,Centro,2023,2,18,6,49,14.76,14.03,15.618571428571428
C0050,2023-02-19,17.98,24.62941176470588,60.45294117647059,24.62941176470588,Centro,2023,2,19,0,50,17.88,18.67,15.52
C0050,2023-02-20,17.34,26.029411764705884,58.78823529411765,26.029411764705884,Centro,2023,2,20,1,51,17.98,13.76,16.031428571428574
C0050,2023-02-21,13.28,27.564705882352943,64.71176470588235,29.29,Centro,2023,2,21,2,52,17.34,12.47,16.147142857142857
C0050,2023-02-22,15.37,23.329411764705885,60.26470588235294,23.329411764705885,Centro,2023,2,22,3,53,13.28,16.66,15.962857142857144
C0050,2023-02-23,15.58,24.929411764705883,61.24117647058823,24.929411764705883,Centro,2023,2,23,4,54,15.37,15.13,16.02714285714286
C0050,2023-02-24,13.62,27.21764705882353,56.1764705882353,28.06,Centro,2023,2,24,5,55,15.58,14.76,15.864285714285716
C0050,2023-02-25,14.18,24.958823529411767,58.51176470588236,24.958823529411767,Centro,2023,2,25,6,56,13.62,17.88,15.335714285714285
C0050,2023-02-26,16.65,23.447058823529414,62.06470588235294,23.447058823529414,Centro,2023,2,26,0,57,14.18,17.98,15.145714285714288
C0050,2023-02-27,12.51,23.91176470588235,57.10588235294117,23.91176470588235,Centro,2023,2,27,1,58,16.65,17.34,14.455714285714288
C0050,2023-02-28,14.28,25.01764705882353,58.85294117647059,25.01764705882353,Centro,2023,2,28,2,59,12.51,13.28,14.59857142857143
C0050,2023-03-01,17.4,24.876470588235293,62.78235294117647,24.876470588235293,Centro,2023,3,1,3,60,14.28,15.37,14.888571428571428
C0050,2023-03-02,11.67,25.01764705882353,61.81764705882353,25.01764705882353,Centro,2023,3,2,4,61,17.4,15.58,14.329999999999998
C0050,2023-03-03,15.61,24.77647058823529,58.6235294117647,24.77647058823529,Centro,2023,3,3,5,62,11.67,13.62,14.614285714285714
C0050,2023-03-04,11.75,24.264705882352946,61.30588235294118,24.264705882352946,Centro,2023,3,4,6,63,15.61,14.18,14.267142857142856
C0050,2023-03-05,14.29,26.423529411764704,61.44117647058823,26.423529411764704,Centro,2023,3,5,0,64,11.75,16.65,13.929999999999998
C0050,2023-03-06,13.84,24.66470588235294,60.18235294117648,24.66470588235294,Centro,2023,3,6,1,65,14.29,12.51,14.120000000000001
C0050,2023-03-07,12.22,24.95294117647059,64.65882352941176,24.95294117647059,Centro,2023,3,7,2,66,13.84,14.28,13.825714285714286
C0050,2023-03-08,15.24,27.21176470588236,57.24117647058824,28.14,Centro,2023,3,8,3,67,12.22,17.4,13.517142857142856
C0050,2023-03-09,11.85,24.00588235294118,65.38823529411764,24.00588235294118,Centro,2023,3,9,4,68,15.24,11.67,13.542857142857141
C0050,2023-03-10,16.39,24.94117647058824,54.50588235294118,24.94117647058824,Centro,2023,3,10,5,69,11.85,15.61,13.654285714285711
C0050,2023-03-11,15.89,25.74705882352941,59.40588235294118,25.74705882352941,Centro,2023,3,11,6,70,16.39,11.75,14.245714285714286
C0050,2023-03-12,21.26,25.414285714285715,58.476470588235294,25.414285714285715,Centro,2023,3,12,0,71,15.89,14.29,15.241428571428573
C0050,2023-03-13,16.36,23.641176470588235,61.329411764705874,23.641176470588235,Centro,2023,3,13,1,72,21.26,13.84,15.601428571428572
C0050,2023-03-14,18.38,26.0,59.12352941176471,26.0,Centro,2023,3,14,2,73,16.36,12.22,16.481428571428573
C0050,2023-03-15,15.88,27.08823529411765,59.02941176470589,28.12,Centro,2023,3,15,3,74,18.38,15.24,16.572857142857142
C0050,2023-03-16,14.78,26.123529411764707,59.92941176470588,26.123529411764707,Centro,2023,3,16,4,75,15.88,11.85,16.99142857142857
C0050,2023-03-17,14.94,25.641176470588235,58.10588235294117,25.641176470588235,Centro,2023,3,17,5,76,14.78,16.39,16.784285714285712
C0050,2023-03-18,17.13,23.97647058823529,60.37058823529412,23.97647058823529,Centro,2023,3,18,6,77,14.94,15.89,16.96142857142857
C0050,2023-03-19,12.23,25.38235294117647,61.07647058823529,25.38235294117647,Centro,2023,3,19,0,78,17.13,21.26,15.671428571428569
C0050,2023-03-20,17.09,24.670588235294115,60.51176470588236,24.670588235294115,Centro,2023,3,20,1,79,12.23,16.36,15.775714285714287
C0050,2023-03-21,12.75,25.61176470588235,61.9470588235294,25.61176470588235,Centro,2023,3,21,2,80,17.09,18.38,14.971428571428573
C0050,2023-03-22,17.24,25.764705882352946,57.03529411764706,25.764705882352946,Centro,2023,3,22,3,81,12.75,15.88,15.165714285714285
C0050,2023-03-23,18.26,24.53529411764706,58.188235294117646,24.53529411764706,Centro,2023,3,23,4,82,17.24,14.78,15.662857142857144
C0050,2023-03-24,17.11,25.723529411764705,61.88235294117647,25.723529411764705,Centro,2023,3,24,5,83,18.26,14.94,15.972857142857142
C0050,2023-03-25,14.49,24.38823529411765,62.535294117647055,24.38823529411765,Centro,2023,3,25,6,84,17.11,17.13,15.595714285714285
C0050,2023-03-26,13.02,26.23529411764705,57.58235294117647,26.23529411764705,Centro,2023,3,26,0,85,14.49,12.23,15.708571428571428
C0050,2023-03-27,13.35,25.029411764705884,60.847058823529416,25.029411764705884,Centro,2023,3,27,1,86,13.02,17.09,15.174285714285713
C0050,2023-03-28,14.72,25.31764705882353,62.088235294117645,25.31764705882353,Centro,2023,3,28,2,87,13.35,12.75,15.455714285714283
C0050,2023-03-29,13.49,27.194117647058825,69.11176470588236,29.11,Centro,2023,3,29,3,88,14.72,17.24,14.92
C0050,2023-03-30,15.52,27.458823529411767,56.06470588235294,28.34,Centro,2023,3,30,4,89,13.49,18.26,14.528571428571428
C0050,2023-03-31,14.75,25.491443850267377,61.45882352941176,25.491443850267377,Centro,2023,3,31,5,90,15.52,17.11,14.19142857142857
C0050,2023-04-01,18.11,25.405659536541886,63.9470588235294,25.405659536541886,Centro,2023,4,1,6,91,14.75,14.49,14.708571428571428
C0050,2023-04-02,14.93,25.552718360071307,52.98823529411764,25.552718360071307,Centro,2023,4,2,0,92,18.11,13.02,14.981428571428571
C0050,2023-04-03,14.7,24.71764705882353,61.81764705882353,24.71764705882353,Centro,2023,4,3,1,93,14.93,13.35,15.174285714285716
C0050,2023-04-04,13.97,25.8,60.31764705882353,25.8,Centro,2023,4,4,2,94,14.7,14.72,15.067142857142857
C0050,2023-04-05,18.54,22.447058823529414,59.55294117647059,22.447058823529414,Centro,2023,4,5,3,95,13.97,13.49,15.788571428571426
C0050,2023-04-06,13.03,26.094117647058823,59.80588235294118,26.094117647058823,Centro,2023,4,6,4,96,18.54,15.52,15.432857142857143
C0050,2023-04-07,16.09,25.56154188948307,59.7,25.56154188948307,Centro,2023,4,7,5,97,13.03,14.75,15.624285714285715
C0050,2023-04-08,18.16,24.694117647058825,59.64705882352941,24.694117647058825,Centro,2023,4,8,6,98,16.09,18.11,15.631428571428572
C0050,2023-04-09,12.68,26.3,58.24117647058824,26.3,Centro,2023,4,9,0,99,18.16,14.93,15.309999999999999
C0050,2023-04-10,15.14,28.194117647058825,56.58235294117647,29.35,Centro,2023,4,10,1,100,12.68,14.7,15.372857142857143
C0050,2023-04-11,13.94,24.74117647058824,57.16470588235294,24.74117647058824,Centro,2023,4,11,2,101,15.14,13.97,15.368571428571428
C0050,2023-04-12,15.2,25.405882352941177,58.14117647058824,25.405882352941177,Centro,2023,4,12,3,102,13.94,18.54,14.891428571428571
C0050,2023-04-13,13.82,26.91764705882353,63.97647058823529,28.26,Centro,2023,4,13,4,103,15.2,13.03,15.004285714285714
C0050,2023-04-14,16.75,26.1,57.35294117647059,26.1,Centro,2023,4,14,5,104,13.82,16.09,15.098571428571429
C0050,2023-04-15,17.42,25.258823529411764,56.858823529411765,25.258823529411764,Centro,2023,4,15,6,105,16.75,18.16,14.992857142857144
C0050,2023-04-16,12.62,23.98235294117647,59.97058823529412,23.98235294117647,Centro,2023,4,16,0,106,17.42,12.68,14.984285714285715
C0050,2023-04-17,15.51,24.71176470588236,58.51764705882353,24.71176470588236,Centro,2023,4,17,1,107,12.62,15.14,15.037142857142857
C0050,2023-04-18,15.78,25.22941176470588,62.77058823529411,25.22941176470588,Centro,2023,4,18,2,108,15.51,13.94,15.3
C0050,2023-04-19,14.0,23.66470588235294,60.78235294117647,23.66470588235294,Centro,2023,4,19,3,109,15.78,15.2,15.12857142857143
C0050,2023-04-20,15.44,25.41176470588235,64.05882352941177,25.41176470588235,Centro,2023,4,20,4,110,14.0,13.82,15.36
C0050,2023-04-21,17.73,24.394117647058824,63.170588235294126,24.394117647058824,Centro,2023,4,21,5,111,15.44,16.75,15.5
C0050,2023-04-22,14.79,23.11176470588235,59.05882352941177,23.11176470588235,Centro,2023,4,22,6,112,17.73,17.42,15.124285714285715
C0050,2023-04-23,13.99,24.49411764705882,56.25882352941176,24.49411764705882,Centro,2023,4,23,0,113,14.79,12.62,15.319999999999999
C0050,2023-04-24,13.54,25.03529411764706,63.24117647058823,25.03529411764706,Centro,2023,4,24,1,114,13.99,15.51,15.03857142857143
C0050,2023-04-25,16.14,26.7,55.76470588235294,27.46,Centro,2023,4,25,2,115,13.54,15.78,15.090000000000002
C0050,2023-04-26,16.23,25.84117647058824,61.847058823529416,25.84117647058824,Centro,2023,4,26,3,116,16.14,14.0,15.408571428571431
C0050,2023-04-27,18.88,26.63529411764706,61.4470588235294,26.63529411764706,Centro,2023,4,27,4,117,16.23,15.44,15.9
C0050,2023-04-28,17.79,24.2,59.188235294117646,24.2,Centro,2023,4,28,5,118,18.88,17.73,15.908571428571426
C0050,2023-04-29,13.21,25.84705882352941,63.26470588235294,25.84705882352941,Centro,2023,4,29,6,119,17.79,14.79,15.682857142857143
C0050,2023-04-30,14.11,26.611764705882354,61.829411764705874,26.611764705882354,Centro,2023,4,30,0,120,13.21,13.99,15.7
C0050,2023-05-01,14.26,23.80588235294117,58.252941176470586,23.80588235294117,Centro,2023,5,1,1,121,14.11,13.54,15.802857142857144
C0050,2023-05-02,15.41,23.54705882352941,58.84705882352941,23.54705882352941,Centro,2023,5,2,2,122,14.26,16.14,15.698571428571428
C0050,2023-05-03,16.89,26.023529411764702,59.088235294117645,26.023529411764702,Centro,2023,5,3,3,123,15.41,16.23,15.792857142857143
C0050,2023-05-04,14.1,27.91764705882353,58.30588235294118,29.15,Centro,2023,5,4,4,124,16.89,18.88,15.11
C0050,2023-05-05,12.29,24.552941176470583,56.87647058823529,24.552941176470583,Centro,2023,5,5,5,125,14.1,17.79,14.324285714285711
C0050,2023-05-06,19.1,23.75294117647059,60.15294117647059,23.75294117647059,Centro,2023,5,6,6,126,12.29,13.21,15.165714285714285
C0050,2023-05-07,18.43,25.458823529411767,61.588235294117645,25.458823529411767,Centro,2023,5,7,0,127,19.1,14.11,15.782857142857145
C0050,2023-05-08,13.89,23.876470588235293,60.847058823529416,23.876470588235293,Centro,2023,5,8,1,128,18.43,14.26,15.73
C0050,2023-05-09,14.11,25.94117647058824,60.98823529411764,25.94117647058824,Centro,2023,5,9,2,129,13.89,15.41,15.544285714285715
C0050,2023-05-10,13.75,24.30588235294117,59.03529411764706,24.30588235294117,Centro,2023,5,10,3,130,14.11,16.89,15.095714285714285
C0050,2023-05-11,13.62,26.84705882352941,61.83529411764706,28.01,Centro,2023,5,11,4,131,13.75,14.1,15.027142857142858
